rep,condition,step,rmse,distinct_items,reference,grad_steps,best_val_return
6,MFI,1,1.3607359623057769,198,0.2149716849889741,,
6,MFI,2,1.1971499808535409,198,0.2149716849889741,,
6,MFI,3,1.0873396922979597,198,0.2149716849889741,,
6,MFI,4,1.0153586356996285,198,0.2149716849889741,,
6,MFI,5,0.9748140758396548,198,0.2149716849889741,,
6,MFI,6,0.9227622481992364,198,0.2149716849889741,,
6,MFI,7,0.8714710418669152,198,0.2149716849889741,,
6,MFI,8,0.8322177432210207,198,0.2149716849889741,,
6,MFI,9,0.7971295135043722,198,0.2149716849889741,,
6,MFI,10,0.7628500988786009,198,0.2149716849889741,,
6,MFI,11,0.7322899178871096,198,0.2149716849889741,,
6,MFI,12,0.7057650047102466,198,0.2149716849889741,,
6,MFI,13,0.6808364175690811,198,0.2149716849889741,,
6,MFI,14,0.6592288730032295,198,0.2149716849889741,,
6,MFI,15,0.6420532414582106,198,0.2149716849889741,,
6,MFI,16,0.6269046144609908,198,0.2149716849889741,,
6,MFI,17,0.6133653437633074,198,0.2149716849889741,,
6,MFI,18,0.6029295268578722,198,0.2149716849889741,,
6,MFI,19,0.5926301649128226,198,0.2149716849889741,,
6,MFI,20,0.5828993585904146,198,0.2149716849889741,,
6,MFI,21,0.5742253567571716,198,0.2149716849889741,,
6,MFI,22,0.5684660121306575,198,0.2149716849889741,,
6,MFI,23,0.560989707798814,198,0.2149716849889741,,
6,MFI,24,0.5545223862775245,198,0.2149716849889741,,
6,MFI,25,0.5479211907333857,198,0.2149716849889741,,
6,MFI,26,0.5432542740327322,198,0.2149716849889741,,
6,MFI,27,0.539307873878954,198,0.2149716849889741,,
6,MFI,28,0.535405597899405,198,0.2149716849889741,,
6,MFI,29,0.5308582988847369,198,0.2149716849889741,,
6,MFI,30,0.5256834413248269,198,0.2149716849889741,,
6,MFI,31,0.5212573112971954,198,0.2149716849889741,,
6,MFI,32,0.517210260670246,198,0.2149716849889741,,
6,MFI,33,0.5140632952510511,198,0.2149716849889741,,
6,MFI,34,0.5111653747173591,198,0.2149716849889741,,
6,MFI,35,0.509616766474297,198,0.2149716849889741,,
6,MFI,36,0.5072968023076031,198,0.2149716849889741,,
6,MFI,37,0.5045369070658797,198,0.2149716849889741,,
6,MFI,38,0.5038341672625819,198,0.2149716849889741,,
6,MFI,39,0.5000710835059056,198,0.2149716849889741,,
6,MFI,40,0.4972675799794399,198,0.2149716849889741,,
6,FIWL,1,1.4741034674301583,194,0.2149716849889741,,
6,FIWL,2,1.2119224939202176,194,0.2149716849889741,,
6,FIWL,3,1.1836114740004289,194,0.2149716849889741,,
6,FIWL,4,1.0979304470681035,194,0.2149716849889741,,
6,FIWL,5,1.0244795916753882,194,0.2149716849889741,,
