rep,condition,step,rmse,distinct_items,reference,grad_steps,best_val_return
5,MFI,1,1.3761670648620026,195,0.2152533555480767,,
5,MFI,2,1.1444962080778485,195,0.2152533555480767,,
5,MFI,3,1.0035319745976794,195,0.2152533555480767,,
5,MFI,4,0.942907163749092,195,0.2152533555480767,,
5,MFI,5,0.9025775586887652,195,0.2152533555480767,,
5,MFI,6,0.8581476580318893,195,0.2152533555480767,,
5,MFI,7,0.8081270499151175,195,0.2152533555480767,,
5,MFI,8,0.7691762177256726,195,0.2152533555480767,,
5,MFI,9,0.742787987239448,195,0.2152533555480767,,
5,MFI,10,0.7140946723150138,195,0.2152533555480767,,
5,MFI,11,0.6872993918279853,195,0.2152533555480767,,
5,MFI,12,0.6683363189288467,195,0.2152533555480767,,
5,MFI,13,0.6541406218211147,195,0.2152533555480767,,
5,MFI,14,0.6371443031894762,195,0.2152533555480767,,
5,MFI,15,0.6206071035361902,195,0.2152533555480767,,
5,MFI,16,0.607775040946813,195,0.2152533555480767,,
5,MFI,17,0.5932593934901133,195,0.2152533555480767,,
5,MFI,18,0.58489484563399,195,0.2152533555480767,,
5,MFI,19,0.5759280469981547,195,0.2152533555480767,,
5,MFI,20,0.5675554157805679,195,0.2152533555480767,,
5,MFI,21,0.5571453610863047,195,0.2152533555480767,,
5,MFI,22,0.5465748718535629,195,0.2152533555480767,,
5,MFI,23,0.5395416987652373,195,0.2152533555480767,,
5,MFI,24,0.5323630963234459,195,0.2152533555480767,,
5,MFI,25,0.5259041554304943,195,0.2152533555480767,,
5,MFI,26,0.5181414445329663,195,0.2152533555480767,,
5,MFI,27,0.512255120065604,195,0.2152533555480767,,
5,MFI,28,0.5065390845433455,195,0.2152533555480767,,
5,MFI,29,0.4996115382002539,195,0.2152533555480767,,
5,MFI,30,0.4975366221454607,195,0.2152533555480767,,
5,MFI,31,0.4936791433850109,195,0.2152533555480767,,
5,MFI,32,0.4919469229105849,195,0.2152533555480767,,
5,MFI,33,0.4875716885358847,195,0.2152533555480767,,
5,MFI,34,0.4829338230068499,195,0.2152533555480767,,
5,MFI,35,0.480569660866659,195,0.2152533555480767,,
5,MFI,36,0.4779529313585117,195,0.2152533555480767,,
5,MFI,37,0.4764806760082452,195,0.2152533555480767,,
5,MFI,38,0.4734061576938616,195,0.2152533555480767,,
5,MFI,39,0.4718846172859996,195,0.2152533555480767,,
5,MFI,40,0.4702177116761427,195,0.2152533555480767,,
5,FIWL,1,1.4866172193438492,191,0.2152533555480767,,
5,FIWL,2,1.1500362600200438,191,0.2152533555480767,,
5,FIWL,3,1.1103572835607631,191,0.2152533555480767,,
5,FIWL,4,1.0295175341378997,191,0.2152533555480767,,
5,FIWL,5,0.9562517015576156,191,0.2152533555480767,,
5,FIWL,6,0.900780800820992,191,0.2152533555480767,,
5,FIWL,7,0.8461669782446342,191,0.2152533555480767,,
5,FIWL,8,0.8086258346951871,191,0.2152533555480767,,
5,FIWL,9,0.7728478440620961,191,0.2152533555480767,,
5,FIWL,10,0.743568478946436,191,0.2152533555480767,,
5,FIWL,11,0.7195219038742515,191,0.2152533555480767,,
5,FIWL,12,0.6973381249527456,191,0.2152533555480767,,
5,FIWL,13,0.6742947084744434,191,0.2152533555480767,,
5,FIWL,14,0.6556430285271339,191,0.2152533555480767,,
5,FIWL,15,0.6413632458523316,191,0.2152533555480767,,
5,FIWL,16,0.6266099664525616,191,0.2152533555480767,,
5,FIWL,17,0.614298001504883,191,0.2152533555480767,,
5,FIWL,18,0.6050123457548725,191,0.2152533555480767,,
5,FIWL,19,0.5950690502391754,191,0.2152533555480767,,
5,FIWL,20,0.5859191087500687,191,0.2152533555480767,,
5,FIWL,21,0.576121626381587,191,0.2152533555480767,,
5,FIWL,22,0.5664325046546418,191,0.2152533555480767,,
5,FIWL,23,0.558068555132345,191,0.2152533555480767,,
5,FIWL,24,0.5511940221816779,191,0.2152533555480767,,
5,FIWL,25,0.5452820061937863,191,0.2152533555480767,,
5,FIWL,26,0.5375153241546666,191,0.2152533555480767,,
5,FIWL,27,0.5323113664594281,191,0.2152533555480767,,
5,FIWL,28,0.5262286755809426,191,0.2152533555480767,,
5,FIWL,29,0.5192507695488863,191,0.2152533555480767,,
5,FIWL,30,0.5160997094574021,191,0.2152533555480767,,
5,FIWL,31,0.5123656002881519,191,0.2152533555480767,,
5,FIWL,32,0.5096379731115649,191,0.2152533555480767,,
5,FIWL,33,0.5047610803190998,191,0.2152533555480767,,
5,FIWL,34,0.5001759833640012,191,0.2152533555480767,,
5,FIWL,35,0.4966270059087857,191,0.2152533555480767,,
5,FIWL,36,0.4942632833740603,191,0.2152533555480767,,
5,FIWL,37,0.4918934105977143,191,0.2152533555480767,,
5,FIWL,38,0.488135166107748,191,0.2152533555480767,,
5,FIWL,39,0.4859535997416128,191,0.2152533555480767,,
5,FIWL,40,0.4843949335111132,191,0.2152533555480767,,
5,MPWI,1,1.428486190751671,185,0.2152533555480767,,
5,MPWI,2,1.1626496097654102,185,0.2152533555480767,,
