rep,condition,step,rmse,distinct_items,reference,grad_steps,best_val_return
4,MFI,1,1.2442616864498903,202,0.2149830507977768,,
4,MFI,2,0.9484527822855846,202,0.2149830507977768,,
4,MFI,3,0.7768796107220506,202,0.2149830507977768,,
4,MFI,4,0.692816271659582,202,0.2149830507977768,,
4,MFI,5,0.6219906750873652,202,0.2149830507977768,,
4,MFI,6,0.5720437174466922,202,0.2149830507977768,,
4,MFI,7,0.5314726648047189,202,0.2149830507977768,,
4,MFI,8,0.4994569842952255,202,0.2149830507977768,,
4,MFI,9,0.478648074361087,202,0.2149830507977768,,
4,MFI,10,0.4511513890630652,202,0.2149830507977768,,
4,MFI,11,0.422553241305323,202,0.2149830507977768,,
4,MFI,12,0.4018240135267482,202,0.2149830507977768,,
4,MFI,13,0.3836711360967604,202,0.2149830507977768,,
4,MFI,14,0.3670223666640695,202,0.2149830507977768,,
4,MFI,15,0.3580362537545462,202,0.2149830507977768,,
4,MFI,16,0.3467621096958631,202,0.2149830507977768,,
4,MFI,17,0.3351311984465227,202,0.2149830507977768,,
4,MFI,18,0.3250363816336761,202,0.2149830507977768,,
4,MFI,19,0.3150481941659232,202,0.2149830507977768,,
4,MFI,20,0.3043713881866867,202,0.2149830507977768,,
4,MFI,21,0.2971324867988549,202,0.2149830507977768,,
4,MFI,22,0.288750673680051,202,0.2149830507977768,,
4,MFI,23,0.2816801663905091,202,0.2149830507977768,,
4,MFI,24,0.276506902123475,202,0.2149830507977768,,
4,MFI,25,0.2717724714519922,202,0.2149830507977768,,
4,MFI,26,0.2660373716000141,202,0.2149830507977768,,
4,MFI,27,0.2627239265668697,202,0.2149830507977768,,
4,MFI,28,0.259936506401061,202,0.2149830507977768,,
4,MFI,29,0.2561261408282568,202,0.2149830507977768,,
4,MFI,30,0.2525371357316238,202,0.2149830507977768,,
4,MFI,31,0.2491484455496907,202,0.2149830507977768,,
4,MFI,32,0.2454980220637993,202,0.2149830507977768,,
4,MFI,33,0.2419836857173757,202,0.2149830507977768,,
4,MFI,34,0.2379417836618962,202,0.2149830507977768,,
4,MFI,35,0.2343478950633151,202,0.2149830507977768,,
4,MFI,36,0.2330258772707665,202,0.2149830507977768,,
4,MFI,37,0.2297965873425888,202,0.2149830507977768,,
4,MFI,38,0.2272348728885168,202,0.2149830507977768,,
4,MFI,39,0.2245780311288638,202,0.2149830507977768,,
4,MFI,40,0.2215657279047037,202,0.2149830507977768,,
4,FIWL,1,1.3961222954482595,200,0.2149830507977768,,
4,FIWL,2,0.9357913425233292,200,0.2149830507977768,,
4,FIWL,3,0.8041103645826887,200,0.2149830507977768,,
4,FIWL,4,0.7213600679411539,200,0.2149830507977768,,
4,FIWL,5,0.6386215469465965,200,0.2149830507977768,,
4,FIWL,6,0.5850227493570149,200,0.2149830507977768,,
4,FIWL,7,0.5395630836366471,200,0.2149830507977768,,
4,FIWL,8,0.50080019574393,200,0.2149830507977768,,
4,FIWL,9,0.4696876960703877,200,0.2149830507977768,,
4,FIWL,10,0.4454462370614659,200,0.2149830507977768,,
4,FIWL,11,0.4212225636781443,200,0.2149830507977768,,
4,FIWL,12,0.3977760295567795,200,0.2149830507977768,,
4,FIWL,13,0.3806114517309035,200,0.2149830507977768,,
4,FIWL,14,0.3621580033604846,200,0.2149830507977768,,
4,FIWL,15,0.3538422317154721,200,0.2149830507977768,,
4,FIWL,16,0.3436252083976441,200,0.2149830507977768,,
4,FIWL,17,0.3314966151865754,200,0.2149830507977768,,
4,FIWL,18,0.3216868621673197,200,0.2149830507977768,,
4,FIWL,19,0.3101078726882592,200,0.2149830507977768,,
4,FIWL,20,0.2997275925832229,200,0.2149830507977768,,
4,FIWL,21,0.2913815563756781,200,0.2149830507977768,,
4,FIWL,22,0.2847133003671857,200,0.2149830507977768,,
4,FIWL,23,0.2783798280769138,200,0.2149830507977768,,
4,FIWL,24,0.2729924397313524,200,0.2149830507977768,,
4,FIWL,25,0.2693727852879173,200,0.2149830507977768,,
4,FIWL,26,0.2648408342847022,200,0.2149830507977768,,
4,FIWL,27,0.2618223273165674,200,0.2149830507977768,,
4,FIWL,28,0.2589269064105063,200,0.2149830507977768,,
4,FIWL,29,0.2560193915045146,200,0.2149830507977768,,
4,FIWL,30,0.2529599936625025,200,0.2149830507977768,,
4,FIWL,31,0.2483512356587245,200,0.2149830507977768,,
4,FIWL,32,0.244627250109986,200,0.2149830507977768,,
4,FIWL,33,0.2410526805050545,200,0.2149830507977768,,
4,FIWL,34,0.2375906022994472,200,0.2149830507977768,,
4,FIWL,35,0.2349507575400833,200,0.2149830507977768,,
4,FIWL,36,0.2327132608774581,200,0.2149830507977768,,
4,FIWL,37,0.2295351270961909,200,0.2149830507977768,,
4,FIWL,38,0.2265066616429644,200,0.2149830507977768,,
4,FIWL,39,0.2235775288134268,200,0.2149830507977768,,
4,FIWL,40,0.2204953982936517,200,0.2149830507977768,,
4,MPWI,1,1.2691485874332142,190,0.2149830507977768,,
4,MPWI,2,0.950493317700698,190,0.2149830507977768,,
4,MPWI,3,0.7840507034966866,190,0.2149830507977768,,
4,MPWI,4,0.6786723495333455,190,0.2149830507977768,,
4,MPWI,5,0.5975647789895152,190,0.2149830507977768,,
4,MPWI,6,0.5446632289988598,190,0.2149830507977768,,
4,MPWI,7,0.5072457771304298,190,0.2149830507977768,,
4,MPWI,8,0.4684108210640868,190,0.2149830507977768,,
4,MPWI,9,0.4455631750901871,190,0.2149830507977768,,
4,MPWI,10,0.4243742001766241,190,0.2149830507977768,,
4,MPWI,11,0.4037691335444981,190,0.2149830507977768,,
4,MPWI,12,0.3847937494735358,190,0.2149830507977768,,
4,MPWI,13,0.3697222175753772,190,0.2149830507977768,,
4,MPWI,14,0.3548171308456956,190,0.2149830507977768,,
4,MPWI,15,0.3481434257388618,190,0.2149830507977768,,
4,MPWI,16,0.339204442325527,190,0.2149830507977768,,
4,MPWI,17,0.3304622787689429,190,0.2149830507977768,,
4,MPWI,18,0.32109260340938,190,0.2149830507977768,,
4,MPWI,19,0.3125746186704911,190,0.2149830507977768,,
4,MPWI,20,0.3025811192707067,190,0.2149830507977768,,
4,MPWI,21,0.2950828023711059,190,0.2149830507977768,,
4,MPWI,22,0.2884798703636316,190,0.2149830507977768,,
4,MPWI,23,0.2815958745754482,190,0.2149830507977768,,
4,MPWI,24,0.2767759774073854,190,0.2149830507977768,,
4,MPWI,25,0.2733697016545649,190,0.2149830507977768,,
4,MPWI,26,0.2677415922282876,190,0.2149830507977768,,
4,MPWI,27,0.2633174229057468,190,0.2149830507977768,,
4,MPWI,28,0.2603924850910317,190,0.2149830507977768,,
4,MPWI,29,0.2563021875167476,190,0.2149830507977768,,
4,MPWI,30,0.2530553255043691,190,0.2149830507977768,,
4,MPWI,31,0.2493959104192836,190,0.2149830507977768,,
4,MPWI,32,0.2451821825165185,190,0.2149830507977768,,
4,MPWI,33,0.2420573492914032,190,0.2149830507977768,,
4,MPWI,34,0.238129753815821,190,0.2149830507977768,,
4,MPWI,35,0.2353676474933664,190,0.2149830507977768,,
4,MPWI,36,0.2330749723025724,190,0.2149830507977768,,
4,MPWI,37,0.2309454485642979,190,0.2149830507977768,,
4,MPWI,38,0.2280708785786525,190,0.2149830507977768,,
4,MPWI,39,0.2250308280445703,190,0.2149830507977768,,
4,MPWI,40,0.2226528723886106,190,0.2149830507977768,,
4,MEPV,1,1.2691485874332142,187,0.2149830507977768,,
4,MEPV,2,0.950493317700698,187,0.2149830507977768,,
4,MEPV,3,0.7840507034966866,187,0.2149830507977768,,
4,MEPV,4,0.6786723495333455,187,0.2149830507977768,,
4,MEPV,5,0.5981627105226949,187,0.2149830507977768,,
4,MEPV,6,0.5459307833178644,187,0.2149830507977768,,
4,MEPV,7,0.5065998098034894,187,0.2149830507977768,,
4,MEPV,8,0.4713148600862728,187,0.2149830507977768,,
4,MEPV,9,0.4490214896843905,187,0.2149830507977768,,
4,MEPV,10,0.4255137566913352,187,0.2149830507977768,,
4,MEPV,11,0.4038958609565249,187,0.2149830507977768,,
4,MEPV,12,0.3862586916557272,187,0.2149830507977768,,
4,MEPV,13,0.3715389395955485,187,0.2149830507977768,,
4,MEPV,14,0.3578039711993184,187,0.2149830507977768,,
4,MEPV,15,0.3511664158595006,187,0.2149830507977768,,
4,MEPV,16,0.3423567288999915,187,0.2149830507977768,,
4,MEPV,17,0.3319629933617506,187,0.2149830507977768,,
4,MEPV,18,0.3218217147292714,187,0.2149830507977768,,
4,MEPV,19,0.3121568303172878,187,0.2149830507977768,,
4,MEPV,20,0.3024852402924444,187,0.2149830507977768,,
4,MEPV,21,0.2951125357610671,187,0.2149830507977768,,
4,MEPV,22,0.2888691783144697,187,0.2149830507977768,,
4,MEPV,23,0.2822068106047812,187,0.2149830507977768,,
4,MEPV,24,0.2768047929994537,187,0.2149830507977768,,
4,MEPV,25,0.273361822057788,187,0.2149830507977768,,
4,MEPV,26,0.2684205068841516,187,0.2149830507977768,,
4,MEPV,27,0.2634338979112512,187,0.2149830507977768,,
4,MEPV,28,0.2602824121805252,187,0.2149830507977768,,
4,MEPV,29,0.2560957227710087,187,0.2149830507977768,,
4,MEPV,30,0.2528142756121538,187,0.2149830507977768,,
4,MEPV,31,0.2482549546038092,187,0.2149830507977768,,
4,MEPV,32,0.2442950977948104,187,0.2149830507977768,,
4,MEPV,33,0.2413498892007016,187,0.2149830507977768,,
4,MEPV,34,0.2374718121635944,187,0.2149830507977768,,
4,MEPV,35,0.2350641777719486,187,0.2149830507977768,,
