condition,step,rmse_mean,rmse_sd,rmse_min,rmse_max,distinct_items_mean,n_rep
FIWL,31,0.24603890291903024,0.003467161374354268,0.2408573932320773,0.250672190047463,194.7,10
FIWL,32,0.24229281767499655,0.003214731485458783,0.2376511831642962,0.2461807367909902,194.7,10
FIWL,33,0.23858924259650247,0.0034692334142400194,0.2331615433275424,0.2433270051430681,194.7,10
FIWL,34,0.23529825239871238,0.003710937927484414,0.2292918509594612,0.2399088602922804,194.7,10
FIWL,35,0.23234876614563812,0.003453966936364778,0.2267018000834111,0.2368270417034264,194.7,10
FIWL,36,0.2296787837748291,0.003450735923795567,0.2235249653665076,0.2345121575187503,194.7,10
FIWL,37,0.22744539735891642,0.0032209120743603953,0.2206596344158508,0.2311206730626152,194.7,10
FIWL,38,0.2247399116470538,0.0032683278828520425,0.2186110464956239,0.2295082732691502,194.7,10
FIWL,39,0.2218442848898999,0.003049549480786201,0.2165849295901303,0.2263008671387948,194.7,10
FIWL,40,0.21936833753987756,0.0028395693794700267,0.2147197183981755,0.2235502231301392,194.7,10
MEPV,1,1.2953602661506005,0.012945025699356402,1.2691485874332142,1.3168434768919235,185.2,10
MEPV,2,0.9449546848032636,0.018735499042417104,0.914331261239105,0.9810440012563584,185.2,10
MEPV,3,0.7673181560424649,0.013384679832163456,0.7532867170639667,0.7882201312892384,185.2,10
MEPV,4,0.6641348048621254,0.010608848261548367,0.6485628369970364,0.6786723495333455,185.2,10
MEPV,5,0.5926516694314657,0.009115597528339622,0.5772722713438946,0.6052083120659422,185.2,10
MEPV,6,0.5397027093662817,0.0063692696034983965,0.52963308428261,0.5468960758620163,185.2,10
MEPV,7,0.49986283318384184,0.004597307945542636,0.4928344030745621,0.5065998098034894,185.2,10
MEPV,8,0.46819510320166036,0.004217488962980366,0.459932722608684,0.4721993237626594,185.2,10
MEPV,9,0.4433866260076651,0.005507527375253482,0.434261469049043,0.4517314790845212,185.2,10
MEPV,10,0.42028892887411873,0.006604049274360721,0.4103771029931177,0.4318892416475303,185.2,10
MEPV,11,0.4007870151867582,0.005931538143951728,0.3939772943587895,0.4118715256756139,185.2,10
MEPV,12,0.3841195017475683,0.004750295463314066,0.3775306797280744,0.3930456769249634,185.2,10
MEPV,13,0.369655631104461,0.004791180635218481,0.3630972359520783,0.381089021396456,185.2,10
MEPV,14,0.35656460469028783,0.004789036378574626,0.3500521363766993,0.3674695723214166,185.2,10
MEPV,15,0.3472007646256713,0.004362655501895292,0.341928596349294,0.3553470758743176,185.2,10
MEPV,16,0.3368399843440965,0.004832601106608414,0.3291599956440503,0.3432425693876265,185.2,10
MEPV,17,0.32613321145514407,0.00428060233262588,0.3202279992444822,0.3331551259475082,185.2,10
MEPV,18,0.3185130950484145,0.0033840823980018377,0.3143379484668152,0.3246211989447123,185.2,10
MEPV,19,0.3098344358163112,0.0031646462112012693,0.304715547574817,0.3159421075023672,185.2,10
MEPV,20,0.3019938980051004,0.0035336319605541035,0.2967548629347214,0.3089736207297934,185.2,10
MEPV,21,0.29441788751853337,0.0034959481988946347,0.2897272295613353,0.3014124205838348,185.2,10
MEPV,22,0.28784664738863264,0.0029748430208821233,0.2842984149853375,0.293972173664244,185.2,10
MEPV,23,0.2821078781809085,0.003244211270040837,0.2785559064911209,0.2897931902900259,185.2,10
MEPV,24,0.2757295037566986,0.0037452522967460302,0.2702738752139671,0.2834191569406388,185.2,10
MEPV,25,0.2704374997409581,0.0035781749947532355,0.266661013918674,0.2761486883636257,185.2,10
MEPV,26,0.26517201772866045,0.003503759768763438,0.2596732472095103,0.2690452658191992,185.2,10
MEPV,27,0.26027201117760995,0.003267809441274198,0.2544740218862286,0.2640925117481678,185.2,10
MEPV,28,0.25580385406424144,0.0028118072066477717,0.2507802529464656,0.2602824121805252,185.2,10
MEPV,29,0.25187705616240746,0.002511788156515198,0.2477237896302402,0.2560957227710087,185.2,10
MEPV,30,0.24850894900025594,0.0022964688374330676,0.2449667765590253,0.2528142756121538,185.2,10
MEPV,31,0.2445671217845665,0.002008151746599805,0.2415384570681726,0.2482549546038092,185.2,10
MEPV,32,0.24137206426734367,0.001626582167530077,0.2384245861965114,0.2442950977948104,185.2,10
MEPV,33,0.23807083537649182,0.0019740613274561248,0.2352221455695074,0.2413498892007016,185.2,10
MEPV,34,0.2350693483155913,0.0015731878681442986,0.2328096223784544,0.2374718121635944,185.2,10
MEPV,35,0.23208504640586258,0.0020746960190444826,0.2286612286396788,0.2350641777719486,185.2,10
MEPV,36,0.22972679960646908,0.0017669925142199882,0.2270653809906073,0.2325265345233874,185.2,10
MEPV,37,0.22742973642161127,0.001673680337500482,0.225340012979186,0.2298049449334543,185.2,10
MEPV,38,0.22467113339448605,0.0018646502351220787,0.2220543116995225,0.2271307963966563,185.2,10
MEPV,39,0.2220341893734338,0.0015877900502069405,0.2197093060946595,0.2244628227000003,185.2,10
MEPV,40,0.21945060840326605,0.0016078752566722311,0.2169656141648478,0.2221439250877584,185.2,10
MFI,1,1.2615678337665002,0.012546079855404494,1.2425764086089954,1.2836500692468558,201.4,10
MFI,2,0.9369881002059453,0.015724196811768173,0.9182597577528536,0.972222863451724,201.4,10
MFI,3,0.7637480431430146,0.01168068112187976,0.7443438467384426,0.7789315414525022,201.4,10
MFI,4,0.677912608493201,0.011115953533508461,0.6636309913101412,0.692816271659582,201.4,10
MFI,5,0.6154379562855551,0.01022665176438834,0.5967817212714289,0.6293796782270616,201.4,10
MFI,6,0.5634709481011815,0.008038706819552778,0.5481248740917362,0.5720437174466922,201.4,10
MFI,7,0.5213896753591019,0.0087183759422975,0.5088496545242731,0.534466490312597,201.4,10
MFI,8,0.483796493877381,0.009943595972867866,0.4678181071535683,0.4994569842952255,201.4,10
MFI,9,0.45560972464437555,0.012444069319889051,0.4354582935907993,0.478648074361087,201.4,10
MFI,10,0.4308170845124912,0.011136983358253147,0.4138758785854042,0.4511513890630652,201.4,10
MFI,11,0.4090098493885175,0.008693490778389634,0.3953263101970348,0.422553241305323,201.4,10
MFI,12,0.3895031320322621,0.008927357319812864,0.3755239947554954,0.4018240135267482,201.4,10
MFI,13,0.3748691906266104,0.007296578464066802,0.3617917613627845,0.3841861951042175,201.4,10
MFI,14,0.3608776000455736,0.006665062896378047,0.3500111668377216,0.3683910661783476,201.4,10
MFI,15,0.34948111467255927,0.006052606111249508,0.3413790329420909,0.3580362537545462,201.4,10
MFI,16,0.33835411005051896,0.006791465139399687,0.3296965708188601,0.3469785930113879,201.4,10
MFI,17,0.32772873156003857,0.006593025197507508,0.3169762339478982,0.3351311984465227,201.4,10
MFI,18,0.3196936394612869,0.0059909061477164465,0.309676152199234,0.327492725429221,201.4,10
MFI,19,0.31118801074799884,0.004853400748649963,0.3040734396519164,0.3174159799559312,201.4,10
MFI,20,0.30309139816929676,0.004787353299003999,0.2967130892388377,0.3091986099910064,201.4,10
MFI,21,0.2959006063847829,0.004711809482392294,0.2887989419026324,0.3017591742475352,201.4,10
MFI,22,0.2888440948940026,0.004741570267717136,0.2816542764482266,0.2960355549375948,201.4,10
MFI,23,0.2823130284385899,0.00448357889133624,0.277129633177971,0.2913439521689159,201.4,10
MFI,24,0.2759749420555556,0.004146731182119617,0.2696015090396202,0.2823385391670366,201.4,10
MFI,25,0.27075973320977187,0.004224555877727526,0.265896084955037,0.2759146717883801,201.4,10
MFI,26,0.265624652900874,0.0033541084145763214,0.2609603744343541,0.2702285417665702,201.4,10
MFI,27,0.26089219308928835,0.002674163696959279,0.2565341798310123,0.264290671538801,201.4,10
MFI,28,0.25663042058328533,0.002920911514296348,0.2518996645572124,0.2602796536318846,201.4,10
MFI,29,0.25279243358194464,0.0030417775442435047,0.2479631822801701,0.2561261408282568,201.4,10
MFI,30,0.24939632358886024,0.002591325539159259,0.2455734135181511,0.2525371357316238,201.4,10
MFI,31,0.24554170165746844,0.00231781623863532,0.2418076501064963,0.2491484455496907,201.4,10
MFI,32,0.24216107134144504,0.002564145767529098,0.2384652538235502,0.2454980220637993,201.4,10
MFI,33,0.23867456584947302,0.002666645694518586,0.2345355151437143,0.2426058655721097,201.4,10
MFI,34,0.23574530524110743,0.002531934077649638,0.2316833339384462,0.2389353452749429,201.4,10
MFI,35,0.2326464461460295,0.002099204919853487,0.2293503297416834,0.2352550158054312,201.4,10
MFI,36,0.2301005733068675,0.0024538302621915087,0.2265314652200502,0.2330258772707665,201.4,10
MFI,37,0.22787270836669188,0.002391148973863914,0.2238871276758844,0.2304421235900381,201.4,10
MFI,38,0.2253961387869577,0.0022593207969927643,0.2223084085252192,0.2281943135474551,201.4,10
MFI,39,0.22269439811755457,0.0023917733379673106,0.2189181982206831,0.2250928978961989,201.4,10
MFI,40,0.22011143102916023,0.0024098924969926886,0.2154324554691645,0.2225119858258504,201.4,10
MPWI,1,1.2953602661506005,0.012945025699356402,1.2691485874332142,1.3168434768919235,185.6,10
MPWI,2,0.9449546848032636,0.018735499042417104,0.914331261239105,0.9810440012563584,185.6,10
MPWI,3,0.7673181560424649,0.013384679832163456,0.7532867170639667,0.7882201312892384,185.6,10
MPWI,4,0.6641348048621254,0.010608848261548367,0.6485628369970364,0.6786723495333455,185.6,10
MPWI,5,0.5922437174996162,0.008410223883327135,0.5780746841468454,0.6058021985543448,185.6,10
MPWI,6,0.5414133157879479,0.00513906222792649,0.5304947238244665,0.5493340730621569,185.6,10
MPWI,7,0.501007633418792,0.005328362160207746,0.4913490724438444,0.5080066467271183,185.6,10
MPWI,8,0.4686576747457895,0.004686033363390086,0.4603622811341714,0.4754734409975911,185.6,10
MPWI,9,0.44355823642487213,0.0057716479650796616,0.4339032197760205,0.4520668081057312,185.6,10
MPWI,10,0.4215150909145324,0.005631288572055214,0.4134680101502724,0.431904155819784,185.6,10
MPWI,11,0.40194294875871045,0.005282224147455845,0.395012885709893,0.4114563264927724,185.6,10
MPWI,12,0.3850610851503167,0.0051798795016670274,0.3769401087157417,0.3933665982398604,185.6,10
MPWI,13,0.3708720947173042,0.004714477396164374,0.3666709006875243,0.3814029651768353,185.6,10
MPWI,14,0.3575899432949762,0.004735693381817227,0.3535173206014202,0.3674151785864443,185.6,10
MPWI,15,0.34750881763066416,0.004183983144888463,0.3422289211112058,0.3544975956617203,185.6,10
MPWI,16,0.33677704865586067,0.004726235194350304,0.3311961585188625,0.34539291084755,185.6,10
MPWI,17,0.32653917677228705,0.004204083431908915,0.3214095730734474,0.3328671512315571,185.6,10
MPWI,18,0.31897664217381944,0.0034188118564066976,0.3148547581047524,0.3244591964398614,185.6,10
MPWI,19,0.31020273957070893,0.003305772500317515,0.3054613553059536,0.3154946589395113,185.6,10
MPWI,20,0.30207325932418694,0.0029640079083970987,0.2994301664632093,0.307874911432935,185.6,10
MPWI,21,0.29418946654095934,0.0030270476170597637,0.2902980242213792,0.2996785100426091,185.6,10
MPWI,22,0.2877518858668505,0.002939416405118023,0.2827050169871781,0.2921104228854504,185.6,10
MPWI,23,0.2822376207351884,0.003150867973837098,0.2784466829772519,0.287527494998718,185.6,10
MPWI,24,0.2757573385168215,0.003304385647629394,0.2709442804560334,0.2821730118804608,185.6,10
MPWI,25,0.27070691071596853,0.0030673727226295413,0.2667770731833512,0.2757209996659762,185.6,10
MPWI,26,0.26550399262202,0.002481613658225952,0.2614547234604374,0.2687072434864623,185.6,10
MPWI,27,0.26071870473424036,0.0020189646668213055,0.257552711627237,0.2633174229057468,185.6,10
MPWI,28,0.2562053503832186,0.0022217564492942278,0.2526772591525482,0.2603924850910317,185.6,10
MPWI,29,0.25246291512905583,0.0021328378247991078,0.2484594219399985,0.2563021875167476,185.6,10
MPWI,30,0.24918906013408842,0.002341049073553988,0.2448900648741396,0.2530553255043691,185.6,10
MPWI,31,0.24544356520756144,0.002487778712103571,0.2408428329636768,0.2493959104192836,185.6,10
MPWI,32,0.24235252979248503,0.002013873029753058,0.2393981002322863,0.2451821825165185,185.6,10
MPWI,33,0.23936039873164977,0.001977942378521084,0.2360350608233025,0.2420573492914032,185.6,10
MPWI,34,0.23637867268188453,0.0016489751640894404,0.2333582716093481,0.238129753815821,185.6,10
MPWI,35,0.23337073852106896,0.0017181480170192812,0.2301243094570744,0.2353676474933664,185.6,10
MPWI,36,0.23086469947447,0.0021673303042242164,0.2270231215242104,0.2331647899404453,185.6,10
MPWI,37,0.2285095128574323,0.002522607185755979,0.2247623162026594,0.2312675861986704,185.6,10
MPWI,38,0.22584278200117183,0.0028561262126133697,0.2213487169684545,0.2292213304256628,185.6,10
MPWI,39,0.22315046557945023,0.0029092607182209123,0.2185734484552719,0.2268875331187058,185.6,10
MPWI,40,0.22053967692424653,0.003144074267508835,0.2153540044413432,0.2243029086741149,185.6,10
existing,1,1.287792995959526,0.020933976119857648,1.259629395787728,1.3168434768919235,71.8,10
existing,2,1.0389418858501758,0.13215478179652257,0.9335852494183616,1.343027652857489,71.8,10
existing,3,0.9413501349100925,0.12608811896841118,0.8215103763324115,1.2580314808251538,71.8,10
existing,4,0.83444996880083,0.11200319750651187,0.7248191872181606,1.094883266325638,71.8,10
existing,5,0.7364613850351219,0.06338696555813866,0.6488085163154923,0.8458629883743197,71.8,10
existing,6,0.6567725234433535,0.04069920278446762,0.6014251254168174,0.7281894819098279,71.8,10
existing,7,0.6069761407550678,0.03671310512037208,0.5567173407747308,0.6671456617487683,71.8,10
existing,8,0.5614982589533899,0.028007688491647573,0.5190322378933149,0.6016543536929193,71.8,10
existing,9,0.5247416837151851,0.02277391343657703,0.490957381078591,0.5661489643568032,71.8,10
existing,10,0.4928813304796811,0.020739084096008494,0.4641442637189811,0.5365194304382742,71.8,10
existing,11,0.4669273216793157,0.019080362161388684,0.4426240975259918,0.4984705917793611,71.8,10
existing,12,0.44368648375153324,0.015716492221787396,0.4259540709442524,0.4692004969827666,71.8,10
existing,13,0.427368213990211,0.01200847502153313,0.4132840735671397,0.447704082498672,71.8,10
existing,14,0.40925903292930244,0.00915975639844092,0.3958494165033193,0.4270128280878106,71.8,10
existing,15,0.3953235321162619,0.007745082898493486,0.3843650113025859,0.4121091218576653,71.8,10
existing,16,0.38166073970574466,0.006694423476918994,0.3723400128364529,0.3951444656880832,71.8,10
existing,17,0.3695656465315955,0.007214719573567588,0.3604857527296083,0.383122221550569,71.8,10
existing,18,0.35998478001085876,0.007099494128587926,0.3493471557026324,0.3718637762721528,71.8,10
existing,19,0.3510713581084824,0.006866684345572519,0.3366861084842061,0.3605340131696221,71.8,10
existing,20,0.3429398613527432,0.008113395260429942,0.3278553022142839,0.354674876982501,71.8,10
existing,21,0.3351159456963465,0.007261356036844264,0.3204158490443341,0.3451490541660109,71.8,10
existing,22,0.3277940921805032,0.007574815093706286,0.3141771544863429,0.3376205390272115,71.8,10
existing,23,0.32225674979802904,0.007595620721881423,0.3095327006726312,0.3327557740634702,71.8,10
existing,24,0.316877011189503,0.008054767914770633,0.302976121805612,0.3287351992266582,71.8,10
existing,25,0.31205140388146907,0.008214806684971546,0.298444544011262,0.3254693661183075,71.8,10
existing,26,0.3069526005941533,0.007960441368077725,0.2941421836972298,0.3198691345959096,71.8,10
existing,27,0.30235835008696593,0.008261278882619709,0.291527590775428,0.3176799247905812,71.8,10
existing,28,0.29805005671473983,0.00737873281268552,0.2883621781180978,0.3102637890703951,71.8,10
existing,29,0.294199518524143,0.007342432840035256,0.2837512954870355,0.305759649276985,71.8,10
existing,30,0.2907398413714469,0.007359247844151761,0.2808678420994373,0.3018336779609835,71.8,10
existing,31,0.2872181724993582,0.007200942053712639,0.2790532010045201,0.2994381759788453,71.8,10
existing,32,0.2837820723517798,0.006454679197376386,0.2760079721129246,0.295566775578817,71.8,10
existing,33,0.28060689772906705,0.0069182374480695604,0.2709862298613291,0.2933324842426326,71.8,10
existing,34,0.2777858130769927,0.006614724461713037,0.2681944539392066,0.2895781449698512,71.8,10
existing,35,0.27483239624577066,0.006902626564321996,0.265500696165928,0.2868764717024273,71.8,10
existing,36,0.2725074142179711,0.006925222550852566,0.2618968597300492,0.2840782443370135,71.8,10
existing,37,0.2694332863861962,0.006528700974737351,0.2584487795516468,0.2827857267558956,71.8,10
existing,38,0.2672245031846701,0.006604234080886152,0.2555627248491421,0.2801442340235236,71.8,10
existing,39,0.26470019261473376,0.005993487080555975,0.2524722854284144,0.2761505217271678,71.8,10
existing,40,0.26232489523242136,0.006355384984136948,0.250390701591008,0.2748463792094146,71.8,10
proposed,1,1.2925384164321696,0.018545834518974378,1.259629395787728,1.3178065623955126,167.3,10
proposed,2,0.9858321532352686,0.10007738232171327,0.914331261239105,1.2568387771839702,167.3,10
proposed,3,0.7928857906524251,0.030455218973021295,0.7506275970588626,0.8612169250835121,167.3,10
proposed,4,0.6678957154063129,0.010871869645235675,0.654975966109171,0.6886332185365475,167.3,10
proposed,5,0.5966178663372121,0.010657347635844694,0.5745779251672201,0.6087287069801487,167.3,10
proposed,6,0.5435240217690532,0.007649777410877931,0.5279402022568136,0.5516597167549683,167.3,10
proposed,7,0.5042624521671911,0.007243069893571893,0.4926516333217894,0.5140355238103336,167.3,10
proposed,8,0.4712371907546188,0.006315874593877981,0.4611195672614647,0.4790736913708225,167.3,10
proposed,9,0.4439655437096814,0.0049490371858249465,0.4346986059772771,0.4504132869427955,167.3,10
proposed,10,0.42035459446618767,0.0055769016278103215,0.4128172548049241,0.4280633707557748,167.3,10
proposed,11,0.40190957229110086,0.005327629533143134,0.3944466841830726,0.4085444331062861,167.3,10
proposed,12,0.38556423409029156,0.006201170692332806,0.3762659424951531,0.3931238990138177,167.3,10
proposed,13,0.37207883915124534,0.0054237165045547655,0.3656545522370109,0.380726639474556,167.3,10
proposed,14,0.35798755296500673,0.005353718960829455,0.3516582560577772,0.366802938064212,167.3,10
proposed,15,0.34724908429553336,0.005367778237101715,0.3400300884218591,0.3560605303246486,167.3,10
proposed,16,0.33635026193602735,0.00631456390179031,0.3260659805312024,0.3478470548942904,167.3,10
proposed,17,0.3259415472732913,0.005100626124330637,0.3177882884777853,0.3350974156429419,167.3,10
proposed,18,0.318959177585872,0.004286264129056835,0.3126772064590866,0.3276047993830093,167.3,10
proposed,19,0.3102496087028114,0.0033786430156640757,0.3063574911857236,0.3172410051329511,167.3,10
proposed,20,0.3032266267767708,0.003804915732085454,0.2995644052997784,0.3119465637940864,167.3,10
proposed,21,0.2964220338266611,0.0032693869382404398,0.2930839903090783,0.3039809933366847,167.3,10
proposed,22,0.28959060804930176,0.0033802386337655633,0.2862685520594762,0.2968023886775972,167.3,10
proposed,23,0.2837054972255946,0.004042984439042791,0.2799821582759064,0.292407164441438,167.3,10
proposed,24,0.2772647683063545,0.004333875804958121,0.2718922016417119,0.2858153987276065,167.3,10
proposed,25,0.27185974995361833,0.0035585082535157927,0.2660911796980384,0.2779590530070709,167.3,10
proposed,26,0.26663021976385437,0.003125479834323967,0.2619778330954033,0.270582802795758,167.3,10
proposed,27,0.26176505661312266,0.0019722953798509777,0.2577848804174438,0.2637775195940126,167.3,10
proposed,28,0.25728766559137933,0.0018730607533939052,0.2539150259857334,0.2603259552719085,167.3,10
proposed,29,0.25416601179668125,0.002110088756044448,0.2517130528079239,0.2571304487428328,167.3,10
proposed,30,0.250726893633523,0.0023883827604431404,0.2485822373179034,0.2550855668238769,167.3,10
proposed,31,0.2469083390723495,0.0021579812978700626,0.2447404206671596,0.2512959878655955,167.3,10
proposed,32,0.24349033805967296,0.0023165218854771293,0.2402238910834574,0.2479196340154869,167.3,10
proposed,33,0.24026045435752336,0.0024781385985563702,0.2375326931292909,0.2453347550045454,167.3,10
proposed,34,0.23739057749762504,0.0027611421016650677,0.2341328216930721,0.2430541217539193,167.3,10
proposed,35,0.23451882943287022,0.002496752727797777,0.2309846385895244,0.2394919786374253,167.3,10
proposed,36,0.23186291406480214,0.002956957461098321,0.2284209458074151,0.2369301616646554,167.3,10
proposed,37,0.2294132879940299,0.0032915484415641473,0.2246587937584312,0.2352345657455706,167.3,10
proposed,38,0.22692917128379442,0.0029815698248221736,0.2236277560810848,0.2314186695328431,167.3,10
proposed,39,0.2241227750104855,0.0030751961895989334,0.2201648591597898,0.2287773530173699,167.3,10
proposed,40,0.22152395390219892,0.0029127819501795246,0.2187666049856544,0.2261719203602957,167.3,10
